ord_scol,tipo_orario,num_anni,etichetta,percentuale_ammessi,anno,miur_code
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,3,TNIC84400C
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,1,TNIC84400C
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,2,TNIC84400C
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,3,TNIC84400C
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,1,TNIC84400C
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,2,TNIC84400C
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,3,TNIC84400C
Primaria,Diurno,5,Amessi 2020/21,100.0,1,TNIC80600N
Primaria,Diurno,5,Amessi 2020/21,100.0,2,TNIC80600N
Primaria,Diurno,5,Amessi 2020/21,100.0,3,TNIC80600N
Primaria,Diurno,5,Amessi 2020/21,100.0,4,TNIC80600N
Primaria,Diurno,5,Amessi 2020/21,100.0,5,TNIC80600N
Primaria,Diurno,5,Amessi 2021/22,100.0,1,TNIC80600N
Primaria,Diurno,5,Amessi 2021/22,100.0,2,TNIC80600N
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC80600N
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC80600N
Primaria,Diurno,5,Amessi 2021/22,100.0,5,TNIC80600N
Primaria,Diurno,5,Amessi 2019/20,100.0,1,TNIC80600N
Primaria,Diurno,5,Amessi 2019/20,97.61904761904762,2,TNIC80600N
Primaria,Diurno,5,Amessi 2019/20,100.0,3,TNIC80600N
Primaria,Diurno,5,Amessi 2019/20,100.0,4,TNIC80600N
Primaria,Diurno,5,Amessi 2019/20,100.0,5,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,1,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,2,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2020/21,98.21428571428571,3,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,1,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,2,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,3,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,1,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,2,TNIC80600N
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,3,TNIC80600N
Primaria,Diurno,5,Amessi 2020/21,100.0,1,TNIC803006
Primaria,Diurno,5,Amessi 2020/21,100.0,2,TNIC803006
Primaria,Diurno,5,Amessi 2020/21,100.0,3,TNIC803006
Primaria,Diurno,5,Amessi 2020/21,100.0,4,TNIC803006
Primaria,Diurno,5,Amessi 2020/21,100.0,5,TNIC803006
Primaria,Diurno,5,Amessi 2021/22,100.0,1,TNIC803006
Primaria,Diurno,5,Amessi 2021/22,100.0,2,TNIC803006
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC803006
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC803006
Primaria,Diurno,5,Amessi 2021/22,100.0,5,TNIC803006
Primaria,Diurno,5,Amessi 2019/20,100.0,1,TNIC803006
Primaria,Diurno,5,Amessi 2019/20,100.0,2,TNIC803006
Primaria,Diurno,5,Amessi 2019/20,100.0,3,TNIC803006
Primaria,Diurno,5,Amessi 2019/20,100.0,4,TNIC803006
Primaria,Diurno,5,Amessi 2019/20,100.0,5,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,1,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,2,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,3,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,1,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,2,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,3,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,1,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,2,TNIC803006
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,3,TNIC803006
Primaria,Diurno,5,Amessi 2020/21,97.9381443298969,1,TNIC846004
Primaria,Diurno,5,Amessi 2020/21,100.0,2,TNIC846004
Primaria,Diurno,5,Amessi 2020/21,100.0,3,TNIC846004
Primaria,Diurno,5,Amessi 2020/21,100.0,4,TNIC846004
Primaria,Diurno,5,Amessi 2020/21,100.0,5,TNIC846004
Primaria,Diurno,5,Amessi 2021/22,98.9795918367347,1,TNIC846004
Primaria,Diurno,5,Amessi 2021/22,100.0,2,TNIC846004
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC846004
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC846004
Primaria,Diurno,5,Amessi 2021/22,100.0,5,TNIC846004
Primaria,Diurno,5,Amessi 2019/20,99.0,1,TNIC846004
Primaria,Diurno,5,Amessi 2019/20,100.0,2,TNIC846004
Primaria,Diurno,5,Amessi 2019/20,100.0,3,TNIC846004
Primaria,Diurno,5,Amessi 2019/20,100.0,4,TNIC846004
Primaria,Diurno,5,Amessi 2019/20,100.0,5,TNIC846004
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,1,TNIC846004
Secondaria di primo grado,Diurno,3,Amessi 2020/21,95.74468085106383,2,TNIC846004
